43554,The Quitter,Harvey Pekar/Dean Haspiel,3.6,1401204007,9.7814E+12,en-US,104,1318,125,09 06 06,Vertigo
43555,The Best American Comics 2006,Harvey Pekar/Anne Elizabeth Moore/Esther Pearl Watson/Lilli Carr��/Robert Crumb/Chris Ware/Kim Deitch/Jaime Hern��ndez/Alison Bechdel/Joe Sacco/Lynda Barry/Justin Hall/Joel Priddy/Anders Nilsen/David Lasky/Ben Katchor/Rebecca Dart/Ivan Brunetti/Jonathan   Bennett/John Porcellino/David Heatley/Lloyd Dangle/Hob/Gilbert Shelton/Olivia Schanzer/Alex Robinson/Jessica Abel/Seth Tobocman/Rick Geary/Tom Hart/Kurt Wolfgang/Jess,3.87,0618718745,9.78062E+12,eng,293,1502,124,10 01 06,Houghton Mifflin
43556,The New American Splendor Anthology: From Off the Streets of Cleveland,Harvey Pekar,4.21,0941423646,9.78094E+12,eng,300,577,25,1/22/1993,Running Press Adult
43562,American Splendor: Another Day,Harvey Pekar/Ty Templeton/Eddie Campbell/Hilary Barta,3.71,1401212352,9.7814E+12,en-US,136,349,28,04 07 07,Vertigo
43564,Face Off: How to Draw Amazing Caricatures & Comic Portraits,Harry Hamernik,4.02,1581807597,9.78158E+12,eng,127,67,5,9/27/2006,Impact
43582,David Boring,Daniel Clowes,3.81,1594971226,9.78159E+12,spa,128,71,2,5/25/2005,Public Square Books
43586,Lout Rampage!,Daniel Clowes,4.1,1560970707,9.78156E+12,eng,96,177,9,11 01 92,Fantagraphics Books
43594,The Campfire Collection: Spine-tingling Tales to Tell in the Dark,Eric B. Martin/George R. Stewart/Peter Matthiessen/Robert W. Service/Judith M. Brueske/Anthony Boucher/Tobias Wolff/John Long/Frank Norris/Beryl Bainbridge/Greg Child/Marc Reisner/Haruki Murakami/Jack London/Edgar Allan Poe/Paul Bowles/Larry Kanuit,3.22,0811824543,9.78081E+12,en-US,176,50,6,03 01 00,Chronicle Books
43603,The People of Paper,Salvador Plascencia,4.09,0156032112,9.78016E+12,eng,256,4154,458,11/13/2006,Mariner Books
43616,The Gunslinger's Bride (Montana Mavericks: Historicals #1),Cheryl St. John,3.68,0373291779,9.78037E+12,eng,304,137,11,8/24/2001,Harlequin Historical
43618,Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2),Linda Lael Miller,4.04,0743411544,9.78074E+12,eng,393,823,40,01 01 01,Pocket Books
43619,The Gunslinger (Two Brothers  #2),Linda Lael Miller,4.22,1568958129,9.78157E+12,eng,179,78,1,01 01 99,Wheeler Publishing
43620,The Gunslinger,Mary McBride,4.1,0373288565,9.78037E+12,eng,304,17,2,12/23/1994,Harlequin Historical
43623,Gunslinger and Nine Other Action-Packed Stories of the Wild West,Ed Gorman/Bill Pronzini,4.25,1569800367,9.78157E+12,eng,131,4,1,03 01 95,Barricade Books
43630,Leadership and the One Minute Manager: Increasing Effectiveness Through Situational Leadership,Kenneth H. Blanchard/Drea Zigarmi/Patricia Zigarmi,3.97,0688039693,9.78069E+12,en-US,111,2592,123,10/20/1999,William Morrow & Company
43636,Atlantic Shift,Emily Barr,3.31,0755301943,9.78076E+12,eng,406,138,12,3/14/2005,Headline Review
43641,Water for Elephants,Sara Gruen,4.09,1565125606,9.78157E+12,eng,335,1260027,52759,05 01 07,Algonquin Books
43650,Something Borrowed,Rebecca Hagan Lee,4.14,0786500735,9.78079E+12,eng,282,38,1,02 01 95,Diamond/Charter
43656,Double-Cross (Athena Force #4),Meredith Fletcher,3.72,0373513283,9.78037E+12,eng,304,38,3,9/24/2004,Silhouette Bombshell
43661,McNally's Alibi (Archy McNally Novels),Vincent Lardo/Lawrence Sanders,3.9,0425191192,9.78043E+12,eng,304,221,4,08 05 03,Berkley
43666,McNally's Puzzle (Archy McNally  #6),Lawrence Sanders,3.85,0425157466,9.78043E+12,eng,343,1569,63,02 01 97,Berkley
43669,McNally's Caper (Archy McNally  #4),Lawrence Sanders,3.9,0425145301,9.78043E+12,eng,352,1604,49,01 01 95,Berkley
43673,The First Deadly Sin (Deadly Sins  #2),Lawrence Sanders,4.04,0425104273,9.78043E+12,eng,628,5817,145,4/15/1987,Berkley
43675,First Deadly Sin,Lawrence Sanders,4.04,0871881780,9.78087E+12,eng,17,2,0,07 01 89,Random House Audio
43678,The Anderson Tapes (Deadly Sins #1),Lawrence Sanders,3.68,0425103641,9.78043E+12,eng,336,1275,25,3/15/1987,Berkley
43681,A Garden Of Vipers (Carson Ryder  #3),Jack Kerley,3.96,0451412338,9.78045E+12,en-US,400,562,37,02 06 07,Onyx
43682,The Death Collectors (Carson Ryder  #2),Jack Kerley,3.94,0451218299,9.78045E+12,eng,400,1088,78,05 02 06,Signet
43691,The Master,Colm T��i,3.83,0743250419,9.78074E+12,eng,339,7299,771,05 03 05,Scribner
43700,The South,Colm T��i,3.6,0140149864,9.78014E+12,eng,240,807,92,10 01 92,Penguin Books
43702,The Blackwater Lightship,Colm T��i,3.87,0743203313,9.78074E+12,eng,288,4421,367,06 05 05,Scribner
43704,The Sign of the Cross: Travels in Catholic Europe,Colm T��i,3.8,0330373579,9.78033E+12,eng,243,23,7,05 04 01,Picador USA
43706,Through the Arc of the Rain Forest,Karen Tei Yamashita,3.9,091827382X,9.78092E+12,eng,212,127,18,07 01 90,Coffee House Press
43708,Tropic of Orange,Karen Tei Yamashita,3.55,1566890640,9.78157E+12,eng,268,1749,118,09 01 97,Coffee House Press
43713,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),Harold Abelson/Gerald Jay Sussman/Julie Sussman,4.45,0262510871,9.78026E+12,en-US,657,3654,133,7/25/1996,MIT Press
43717,Crooked Little Vein,Warren Ellis,3.82,0060723939,9.78006E+12,en-US,288,7811,991,7/24/2007,William Morrow
43722,Fell,Warren Ellis/Ben Templesmith,4.16,1582406936,9.78158E+12,eng,128,6740,283,06 05 07,Image Comics
43723,Hellblazer: Setting Sun,Warren Ellis/Frank Teran/Tim Bradstreet/Javier Pulido/James Romberger/Marcelo Frus�,4.2,1401202454,9.7814E+12,en-GB,96,2583,35,10 01 04,Vertigo
43725,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want,Warren Ellis/Stuart Immonen/Wade Von Grawbadger/Dave McCaig,4.16,0785122788,9.78079E+12,eng,144,4119,184,9/13/2006,Marvel Comics Group
43738,Desolation Jones: Made in England,Warren Ellis/J.H. Williams III,3.93,140121150X,9.7814E+12,eng,144,1767,76,10 04 06,Wildstorm
43739,Iron Man: Extremis,Warren Ellis/Adi Granov,4.09,0785122583,9.78079E+12,eng,160,10792,290,2/14/2007,Marvel
43747,The Authority  Vol. 2: Under New Management,Warren Ellis/Mark Millar/Bryan Hitch/Frank Quitely,4.15,1563897563,9.78156E+12,eng,200,4146,71,11 01 00,Wildstorm
43755,Azumanga Daioh  Vol. 3 (Azumanga Daioh  #3),Kiyohiko Azuma/�������,4.38,1413900305,9.78141E+12,eng,166,2144,19,2/17/2004,ADV Manga
43758,The Queen of the Damned (The Vampire Chronicles  #3),Anne Rice,3.89,0345419626,9.78035E+12,eng,448,121794,1667,11/29/1997,Ballantine Books
43759,La regina dei dannati,Anne Rice/Roberta Rambelli,3.89,8878193283,9.78888E+12,ita,507,333,18,02 01 97,TEA
43763,Interview with the Vampire (The Vampire Chronicles  #1),Anne Rice,3.99,0345476875,9.78035E+12,eng,342,433413,7368,8/31/2004,Ballantine Books
43779,C��ntico de sangre (Cr��nicas Vamp�,Anne Rice/Camila Batlles,3.72,8466620265,9.78847E+12,spa,416,143,9,07 01 06,Ediciones B
43780,Vampire Chronicles: Interview with the Vampire  The Vampire Lestat  The Queen of the Damned (Anne Rice),Anne Rice/Robert O'Keefe/F. Murray Abraham/Michael York/Kate Nelligan/David Purdham,4.27,0679410503,9.78068E+12,eng,9,10350,120,11/17/1992,Random House Audio
43781,Merrick (The Vampire Chronicles #7),Anne Rice,3.73,0345422406,9.78035E+12,eng,370,35529,478,10 02 01,Ballantine Books
43792,La reina de los condenados (Cr��nicas Vamp��ri,Anne Rice,3.89,8466617116,9.78847E+12,spa,725,287,19,01 01 07,Byblos
43796,The Vampire Companion,Katherine Ramsland/Anne Rice,3.94,0345397398,9.78035E+12,en-US,608,4829,25,08 01 95,Ballantine Books
43798,The Feast of All Saints,Anne Rice,3.85,0345376048,9.78035E+12,en-US,570,16178,337,1/28/1992,Ballantine Books
43799,Exit to Eden,Anne Rampling/Anne Rice,3.58,0727853414,9.78073E+12,eng,336,12646,323,4/24/1998,Severn House Publishers
43808,Anne Rice's The Vampire Lestat: A Graphic Novel,Faye Perozich/Anne Rice/John Bolton/Daerick Gr�,4.2,0345373944,9.78035E+12,eng,404,70039,138,11/30/1991,Ballantine Books
43812,Entrevista con el vampiro (Cr��nicas vamp��ri,Anne Rice/Marcelo Covi�,3.99,8466616209,9.78847E+12,spa,463,1307,93,06 01 05,Ediciones B
43814,The Vampire Lestat (The Vampire Chronicles  #2),Anne Rice,4.07,0345476883,9.78035E+12,eng,481,156354,2720,8/31/2004,Ballantine Books
43817,El Mes��as: El ni��,Anne Rice/Luis Murillo,3.58,8466630031,9.78847E+12,spa,352,61,8,5/28/2007,Ediciones B
43819,Anne Rice Value Collection: Mayfair Witches (Lives of the Mayfair Witches #1-3),Anne Rice/Joe Morton/Tim Curry/Lindsay Crouse,4.23,037541620X,9.78038E+12,eng,10,35,3,11 07 00,Random House Audio Publishing Group
43821,Merrick (Cr��nicas Vamp��ri,Anne Rice,3.73,8466606602,9.78847E+12,spa,414,99,9,11 01 02,Ediciones B
43824,Vittorio the Vampire (New Tales of the Vampires  #2),Anne Rice,3.52,0375401601,9.78038E+12,eng,292,685,36,03 08 99,Knopf Publishing Group
43826,The Feast Of All Saints,Anne Rice,3.85,0099269473,9.7801E+12,eng,640,86,5,12 04 97,Arrow
43828,The Unauthorized Anne Rice Companion,George Beahm,3.68,0836210360,9.78084E+12,eng,246,97,0,05 01 96,Andrews and McMeel
43841,When Christ and His Saints Slept  (Henry II and Eleanor of Aquitaine  #1),Sharon Kay Penman,4.27,0345396685,9.78035E+12,eng,784,12022,648,02 06 96,Ballantine Books
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,Robin S. Sharma,3.83,0062515675,9.78006E+12,eng,208,71133,3741,4/21/1999,HarperOne
43878,The Monk Who Sold His Ferrari: A Fable about Fulfilling Your Dreams and Reaching Your Destiny (Revised),Robin S. Sharma,3.83,0007179731,9.78001E+12,eng,241,781,93,12/31/2015,Harper Element
43884,Phantom (Sword of Truth  #10),Terry Goodkind,3.99,0765305240,9.78077E+12,eng,587,38420,452,7/18/2006,Tor Books
43888,The Sword of Truth  Boxed Set I: Wizard's First Rule  Blood of the Fold  Stone of Tears (Sword of Truth  #1-3),Terry Goodkind,4.29,0812575601,9.78081E+12,en-US,2480,4196,81,11/15/1998,Tor Books
43889,Wizard's First Rule (Sword of Truth  #1),Terry Goodkind,4.13,0765346524,9.78077E+12,eng,836,204648,4986,4/14/2003,Tor Books
43893,Naked Empire (Sword of Truth  #8),Terry Goodkind,3.81,0765344300,9.78077E+12,eng,736,44561,556,06 01 04,Tor Books
43895,Legends 2 (Legends 1  Volume 2of3),Robert Silverberg/Terry Goodkind/George R.R. Martin/Anne McCaffrey,3.88,0812575237,9.78081E+12,eng,379,623,20,11 01 99,Tor Books
43899,Naked Empire (Sword of Truth  #8),Terry Goodkind,3.81,0007145594,9.78001E+12,en-GB,685,171,6,10 01 04,Voyager
43905,The Wood Boy / The Burning Man,Raymond E. Feist/Tad Williams/Mat Broome/Robin Gillespie/Sean J. Jordan/Brett Booth,3.63,0976401118,9.78098E+12,eng,144,363,13,12/21/2005,Dabel Brothers Publishing
43910,The King's Buccaneer (Krondor's Sons  #2),Raymond E. Feist,4.02,0385236255,9.78039E+12,en-GB,465,131,6,10/18/1992,Doubleday
43915,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1),Raymond E. Feist/Michael Avon Oeming/Bryan J.L. Glass/Ryan Stegman,4.45,0785127224,9.78079E+12,eng,168,19895,114,5/30/2007,Marvel Comics Group
43918,Magician (The Riftwar Saga  #1-2),Raymond E. Feist,4.32,0385175809,9.78039E+12,en-US,568,73,7,01 01 82,Doubleday Books
43919,Faerie Tale,Raymond E. Feist,3.88,0586071393,9.78059E+12,eng,490,7908,349,11/15/1989,Voyager
43924,Promise Me (Myron Bolitar  #8),Harlan Coben,3.99,0451219244,9.78045E+12,eng,504,21149,1138,3/27/2007,Dutton
43925,The Final Detail (Myron Bolitar  #6),Harlan Coben,4.02,0752849182,9.78075E+12,eng,344,157,16,05 01 05,Orion
43926,The Innocent,Harlan Coben,3.96,045121577X,9.78045E+12,eng,503,21382,1229,4/25/2006,Dutton
43927,No Second Chance,Harlan Coben,4.08,0451210557,9.78045E+12,eng,452,22104,1237,4/27/2004,Dutton Books
43929,Darkest Fear (Myron Bolitar  #7),Harlan Coben,4.05,0752849190,9.78075E+12,eng,354,13462,583,11 08 08,Dell
43930,Gone for Good,Harlan Coben,4.1,0440236738,9.78044E+12,eng,432,35722,1844,03 04 03,Dell Publishing Company
43932,Drop Shot (Myron Bolitar  #2),Harlan Coben/Martine Leconte,3.94,0440220459,9.78044E+12,eng,341,20461,981,02 05 96,Dell Publishing Company
43933,Tell No One,Harlan Coben,4.11,0440236703,9.78044E+12,eng,370,95220,4017,8/25/2009,Dell Publishing Company
43937,The Aeneid: A New Prose Translation,Virgil/David   West,3.84,0140444572,9.78014E+12,eng,353,105,10,08 06 91,Penguin Classics
43939,The Complete Odes and Epodes,Horace/David   West,4,019283942X,9.78019E+12,eng,200,40,3,5/16/2000,Oxford University Press
43940,Object Thinking,David      West,3.99,0735619654,9.78074E+12,eng,334,155,21,7/23/2019,Microsoft Press
43949,Left Foot Forward: A Year in the Life of a Journeyman Footballer,Garry Nelson,3.97,0747251827,9.78075E+12,eng,375,92,4,05 01 96,Headline Book Publishing
43958,Apologia Pro Vita Sua (A Defense of One's Life),John Henry Newman,4.12,0486442136,9.78049E+12,eng,336,894,52,6/17/2005,Dover Publications
43959,Margherita Dolce Vita,Stefano Benni/Antony Shugaar,3.71,1933372206,9.78193E+12,en-US,208,1704,100,11 01 06,Europa Editions
43960,Living La Dolce Vita: Bring the Passion  Laughter  and Serenity of Italy Into Your Daily Life,Raeleen D'Agostino Mautner,3.76,1570719276,0760789719271,eng,272,110,11,04 01 03,Sourcebooks
43961,The Letters of Vita Sackville-West and Virginia Woolf,Louise DeSalvo/Mitchell Alexander Leaska/Vita Sackville-West/Virginia Woolf,4.27,1573441961,9.78157E+12,eng,480,1133,37,9/30/2004,Cleis Press
43963,Vita,Melania G. Mazzucco/Virginia Jewiss,3.77,0312425864,9.78031E+12,eng,433,592,48,9/19/2006,St. Martins Press-3PL
43979,The Church in Emerging Culture: Five Perspectives,Leonard Sweet/Brian D. McLaren/Erwin Raphael McManus/Michael S. Horton/Frederica Matthewes-Green/Andy Crouch,3.36,0310254876,9.78031E+12,eng,272,190,6,10/19/2003,Zondervan
43980,A History of the World in 10��  Chap,Julian Barnes,3.89,0679731377,9.78068E+12,eng,320,10008,638,11/27/1990,Vintage
43988,Life Is a Caravanserai,Emine Sevgi ��zdamar/Luise von Fl,3.71,189825334X,9.7819E+12,eng,270,89,8,8/30/2000,Middlesex University Press
43992,True Evil,Greg Iles,4.09,0743292499,9.78074E+12,eng,512,13021,781,12 12 06,Scribner Book Company
43993,The Quiet Game (Penn Cage #1),Greg Iles,4.2,0340686030,9.78034E+12,eng,580,21288,1418,07 01 00,Coronet Books (GB)
43994,Trapped (Mississippi #2),Greg Iles,4,0451207505,9.78045E+12,en-US,434,320,19,8/27/2002,Signet
43995,The Footprints of God,Greg Iles,3.77,0743454146,9.78074E+12,eng,528,6179,516,12/28/2004,Pocket Star Books
43996,Dead Sleep,Greg Iles,4.05,0451206525,9.78045E+12,eng,452,8124,475,07 02 02,Berkley Books
44001,Small Island,Andrea Levy,3.95,0312424671,9.78031E+12,eng,441,21165,1145,04 01 05,Picador USA
44002,Never Far From Nowhere,Andrea Levy,3.7,0747252130,9.78075E+12,eng,282,648,42,08 08 96,Tinder Press
44011,Shield of Thunder (Troy  #2),David Gemmell/��eljko Petro,4.36,0593052226,9.78059E+12,eng,480,7356,171,09 01 06,Bantam Press
44012,Shield of Thunder (Troy  #2),David Gemmell,4.36,0345477014,9.78035E+12,ale,512,102,16,3/27/2007,Ballantine Books
44018,Historia de una Gaviota y del Gato Que le Ense����,Luis Sep��lveda/Chris Sh,4.14,0439560268,9.78044E+12,spa,128,9,1,09 01 03,Arthur A. Levine Books
44022,Full Circle: A South American Journey,Luis Sep��lveda/Chris And,3.77,0864424655,9.78086E+12,eng,192,56,9,12/31/1996,Lonely Planet
44030,Looking East,Steve McCurry,4.55,0714846376,9.78071E+12,eng,124,83,8,09 01 06,Phaidon Press
44034,Masters of Small Worlds: Yeoman Households  Gender Relations  and the Political Culture of the Antebellum South Carolina Low Country,Stephanie McCurry,3.69,0195117956,9.7802E+12,eng,344,98,6,11 01 97,Oxford University Press  USA
44039,Borges and The Eternal Orangutans,Luis Fernando Verissimo/Margaret Jull Costa,3.81,081121592X,9.78081E+12,eng,135,567,80,5/17/2005,New Directions
44045,A Universal History of Iniquity,Jorge Luis Borges/Andrew Hurley,3.97,0142437891,9.78014E+12,eng,128,3101,129,7/27/2004,Penguin Classics
44046,Jorge Luis Borges,Nextext/McDougal Publishing Staff,3.5,0618048235,9.78062E+12,spa,223,2,0,2/25/2000,Houghton Mifflin
44053,Odes to Common Things,Pablo Neruda/Ferris Cook/Ken Krabbenhoft,4.39,0821220802,9.78082E+12,eng,152,1885,105,05 01 94,Bulfinch
44067,Full Woman  Fleshly Apple  Hot Moon: Selected Poems,Pablo Neruda/Stephen Mitchell,4.45,0060928778,9.78006E+12,eng,288,1018,66,02 11 98,Harper Perennial
44086,Maps for Lost Lovers,Nadeem Aslam,3.78,1400076978,9.7814E+12,eng,400,2127,277,05 09 06,Vintage
44089,Phantom Pain,Arnon Grunberg/Sam Garrett,3.34,1590511263,9.78159E+12,en-US,288,406,11,5/15/2004,Other Press (NY)
44100,The Ethics and Politics of Asylum: Liberal Democracy and the Response to Refugees,Matthew J. Gibney,3.55,0521009375,9.78052E+12,eng,287,10,2,07 08 04,Cambridge University Press
44101,Arkham Asylum: Living Hell,Dan Slott/Ryan Sook/Wade Von Grawbadger/Jim Royal,3.81,1401201938,9.7814E+12,eng,144,1709,88,03 01 04,DC Comics
44128,Blackout (Kat Bronsky #2),John J. Nance,3.96,0330481916,9.78033E+12,eng,672,572,36,12 09 00,Pan Books
44131,Design Like You Give a Damn: Architectural Responses to Humanitarian Crises,Architecture For Humanity/Cameron Sinclair,4.12,1933045256,9.78193E+12,eng,336,792,27,1/15/2006,US Green Building Council
44133,The Winter's Tale,William Shakespeare/Susan Snyder/Deborah T. Curren-Aquino,3.7,0521293731,9.78052E+12,eng,279,18126,587,03 01 07,Cambridge University Press
44145,The Bar on the Seine,Georges Simenon/David Watson,3.69,0143038311,9.78014E+12,en-US,160,380,54,12/26/2006,Penguin Books
44146,Maigret in Holland,Georges Simenon,3.59,0156028522,9.78016E+12,en-US,180,265,20,6/16/2003,Mariner Books
44147,The Man Who Watched Trains Go By,Georges Simenon/Marc Romano/D. Thin/Luc Sante,3.85,1590171497,9.78159E+12,eng,203,1392,86,11 07 05,New York Review of Books
44148,Maigret and the Killer,Georges Simenon/Lyn Moir,3.86,0156028417,9.78016E+12,en-US,168,471,29,6/16/2003,Mariner Books
44149,Lock 14,Georges Simenon/Robert Baldick,3.63,0143037277,9.78014E+12,en-US,154,406,45,7/25/2006,Penguin Books
44151,The Madman of Bergerac,Georges Simenon,3.77,0141187263,9.78014E+12,eng,160,7,1,12 04 03,Penguin Books Ltd
44153,Dirty Snow,Georges Simenon/Marc Romano/William T. Vollmann,3.93,1590170431,9.78159E+12,eng,244,1780,220,8/31/2003,NYRB Classics
44156,The Man Who Wasn't Maigret: A Portrait of Georges Simenon,Patrick Marnham,4.08,0156000598,9.78016E+12,eng,404,44,7,4/15/1994,Mariner Books
44157,Maigret �� New York (Maigret  ,Georges Simenon,3.55,2253142425,9.78225E+12,fre,189,315,15,12 04 02,Presses de La Cite
44158,The Engagement,Georges Simenon/Anna Moschovakis/John N. Gray,3.75,1590172280,9.78159E+12,en-US,135,494,67,03 06 07,New York Review of Books
44160,Mon Ami Maigret,Georges Simenon,3.62,2253142441,9.78225E+12,fre,219,37,6,4/23/2003,Livre de Poche
44162,Maigret and the Headless Corpse,Georges Simenon/Eileen Ellenbogen,3.81,0156551446,9.78016E+12,eng,196,392,37,6/26/1985,Mariner Books
44164,Maigret Loses His Temper (Maigret  #61),Georges Simenon,3.83,0156028476,9.78016E+12,eng,144,370,26,6/16/2003,Mariner Books
44170,The Looking Glass Wars,Frank Beddor,3.93,0803731531,9.7808E+12,eng,364,37148,3142,9/26/2006,Dial Books
44175,Rash,Pete Hautman,3.75,0689868014,9.78069E+12,eng,256,2994,459,06 01 06,Simon  Schuster Books for Young Readers
44176,Saints at the River,Ron Rash,3.81,0312424914,9.78031E+12,eng,239,2967,335,07 01 05,Picador USA
44179,The World Made Straight,Ron Rash,3.87,0312426607,9.78031E+12,eng,289,2143,254,3/20/2007,Picador USA
44181,Eureka Mill,Ron Rash,4.2,189188526X,9.78189E+12,eng,64,155,15,09 01 01,Hub City Press
44183,Chemistry and Other Stories,Ron Rash,4.19,0312425082,9.78031E+12,eng,230,601,79,09 05 00,St. Martins Press-3PL
44184,Monster,Walter Dean Myers,3.72,0064407314,9.78006E+12,eng,281,56171,5341,03 05 19,Amistad
44185,The Gospel of the Flying Spaghetti Monster,Bobby Henderson,3.93,0812976568,9.78081E+12,eng,169,3248,341,3/28/2006,Villard
44186,The Monster at the End of this Book,Jon Stone/Michael J. Smollin,4.44,037582913X,9.78038E+12,eng,32,114297,2565,05 11 04,Golden Books
44187,The Sea of Monsters (Percy Jackson and the Olympians  #2),Rick Riordan,4.24,1423103343,9.78142E+12,eng,280,10551,1205,04 01 07,Disney Hyperion Books
44188,Monster: The Autobiography of an L.A. Gang Member,Sanyika Shakur,3.97,0802141447,9.7808E+12,en-GB,400,4239,350,6/29/2004,Grove Press
44190,Monster Island (Monster Island  #1),David Wellington,3.6,1560258500,9.78156E+12,eng,282,9808,497,3/24/2006,Running Press Adult
44208,The Frog King,Frank McConnell,3.6,0802757480,9.7808E+12,eng,226,10,1,07 01 90,Walker & Company
44215,I Should Be Extremely Happy in Your Company: A Novel of Lewis and Clark,Brian Hall,3.35,0142003719,9.78014E+12,en-US,432,339,76,12/30/2003,Penguin
44217,D.B.,Elwood Reid,3.23,0385497393,9.78039E+12,eng,356,53,8,07 12 05,Anchor Books
44224,Lincoln,Gore Vidal,4.21,8448306996,9.78845E+12,spa,354,5,0,7/30/2006,Acento Editorial
44225,Lincoln (Narratives of a Golden Age),Gore Vidal,4.21,0349105308,9.78035E+12,en-GB,736,29,4,4/21/1994,Abacus Books
44229,The Silver Pigs (Marcus Didius Falco  #1),Lindsey Davis,3.94,0345369076,9.78035E+12,eng,241,144,26,2/13/1991,Fawcett Books
44230,The Silver Pigs (Marcus Didius Falco  #1),Lindsey Davis,3.94,031235777X,9.78031E+12,eng,329,8882,561,10 03 06,Minotaur Books
44231,The Silver Pigs,Lindsey Davis/Mary Cutler/Anton Lesser/Fritha Goodey,3.94,056352569X,9.78056E+12,eng,2,5,0,02 07 05,BBC Audiobooks
44233,Judas Pig,Horace  Silver,4.27,1904316344,9.7819E+12,eng,345,63,9,07 01 04,Do-Not Press
44236,The Civil War  Vol. 1: Fort Sumter to Perryville,Shelby Foote,4.42,0394746236,9.78039E+12,eng,856,9760,346,11 12 86,Vintage
44244,The Beleaguered City: The Vicksburg Campaign,Shelby Foote,4.22,0679601708,9.78068E+12,eng,368,271,25,1/30/2000,Modern Library
44246,Stars in Their Courses: The Gettysburg Campaign  June-July 1863,Shelby Foote,4.44,0679601120,9.78068E+12,eng,304,1464,88,6/28/1994,Modern Library (NY)
44254,La telara��a de Car,E.B. White/Guillermo Solana/Garth Williams,4.17,006075740X,9.78006E+12,spa,224,225,38,10 04 05,HarperCollins Espanol
44255,Toujours Provence,Peter Mayle,4.02,0679736042,9.78068E+12,eng,241,25092,432,06 02 92,Vintage
44269,The American Heritage New History of the Civil War,Bruce Catton/James M. McPherson,4.11,1586631985,9.78159E+12,eng,630,104,2,10 01 01,MetroBooks (NY)
44284,The Confident Child,Terri Apter,3.63,0393040585,9.78039E+12,eng,270,13,5,01 01 97,W. W. Norton & Company
44296,Your Child's Self-Esteem: Step-by-Step Guidelines for Raising Responsible  Productive  Happy Children,Dorothy Corkille Briggs,4.27,0385040202,9.78039E+12,en-US,368,184,29,6/15/1988,Harmony
44300,Smart Discipline: Fast  Lasting Solutions for Your Child's Self-Esteem and Your Peace of Mind,Larry J. Koenig,3.99,0060936665,9.78006E+12,en-US,208,13,2,03 02 04,William Morrow Paperbacks
44309,Reading in the Dark,Seamus Deane,3.73,0375700234,9.78038E+12,en-US,256,3237,227,2/24/1998,Vintage
44312,Alphabet Weekends,Elizabeth Noble,3.59,0061122181,9.78006E+12,en-US,448,5796,386,1/23/2007,William Morrow Paperbacks
44321,A Cargo of Women: Susannah Watson and the Convicts of the Princess Royal,Babette Smith,3.58,1877058335,9.78188E+12,eng,264,0,0,06 01 05,Rosenberg Publishing
44323,The Rose and the Beast: Fairy Tales Retold,Francesca Lia Block,3.77,0064407454,9.78006E+12,en-US,240,6872,395,08 07 01,Joanna Cotler Books/HarperCollinsPublishers
44325,I Was a Teenage Fairy,Francesca Lia Block,3.82,0064408620,9.78006E+12,eng,192,6599,236,05 03 00,HarperTeen
44328,Firebirds Rising: An Anthology of Original Science Fiction and Fantasy,Sharyn November/Francesca Lia Block/Diana Wynne Jones/Ellen Klages/Sharon Shinn/Patricia A. McKillip/Emma Bull/Kelly Link/Tamora Pierce/Nina Kiriki Hoffman/Alison Goodman/Charles de Lint/Kara Dalkey/Alan Dean Foster/Carol Emshwiller/Tanith Lee/Pamela Dean,3.92,0142405493,9.78014E+12,eng,530,2819,127,04 06 06,Firebird
44331,Witch Baby (Weetzie Bat  #2),Francesca Lia Block,4.18,0064470652,9.78006E+12,eng,128,3576,110,01 01 92,HarperTeen
44349,Goat Girls (Weetzie Bat  #2-3),Francesca Lia Block,4.42,0060594349,9.78006E+12,en-US,240,469,5,07 06 04,HarperTeen
44350,Beautiful Boys (Weetzie Bat  #4-5),Francesca Lia Block,4.43,0060594357,9.78006E+12,en-US,304,413,5,07 06 04,HarperTeen
44353,Weetzie Bat (Weetzie Bat  #1),Francesca Lia Block,3.74,0060736259,9.78006E+12,eng,128,13013,1025,07 06 04,HarperTeen
44361,Velvet Elvis: Repainting the Christian Faith,Rob Bell,3.78,031026345X,9.78031E+12,eng,194,20131,848,7/31/2005,Zondervan Publishing Company
44380,Man Walks Into a Room,Nicole Krauss,3.33,0385721919,9.78039E+12,eng,248,5422,554,11 11 03,Anchor Books
44382,Testaments Betrayed: An Essay in Nine Parts,Milan Kundera/Linda Asher/�������� ,4.04,0060927518,9.78006E+12,eng,288,1294,59,08 02 96,Harper Perennial
44399,Too Busy Not to Pray: Slowing Down to Be With God,Bill Hybels/Lavonne Neff,4.16,0830819711,9.78083E+12,en-US,191,9632,212,04 01 98,InterVarsity Press
44408,Becoming a Contagious Christian,Bill Hybels/Mark Mittelberg,3.92,0310210089,9.78031E+12,eng,224,1315,50,4/20/1996,Zondervan
44433,Courageous Faith Through the Year,Bill Hybels/Keri Wyatt Kent,3.5,0830832947,9.78083E+12,eng,327,0,0,07 01 04,IVP Books
